Table 1
dt;employerid;hires;dropouts;total_employees
2022-05-08;890;0;0;1
2022-05-08;891;0;0;5
2022-05-08;1279;0;0;3
2022-05-08;1280;0;0;2
2022-05-08;1281;0;0;4
2022-05-08;1282;0;0;3
2022-05-08;1283;0;0;6
2022-05-08;1284;0;0;4
2022-05-08;1285;0;0;6
2022-05-08;1286;0;0;5
2022-05-08;1287;0;0;4
2022-05-08;1288;0;0;3
2022-05-08;1289;0;0;4
2022-05-08;1290;0;0;2
2022-05-08;1291;0;0;5
2022-05-08;1292;0;0;2
2022-05-08;1293;0;0;1
2022-05-08;1294;0;0;1
2022-05-08;1295;0;0;5
2022-05-08;1296;0;0;3
2022-05-08;1297;0;0;5
2022-05-08;1298;0;0;6
2022-05-08;1299;0;0;6
2022-05-08;1300;0;0;4
2022-05-08;1301;0;0;1
2022-05-08;1302;0;0;3
2022-05-08;1303;0;0;3
2022-05-08;1304;0;0;4
2022-05-08;1305;0;0;2
2022-05-08;1306;0;0;6
2022-05-08;1307;0;0;5
2022-05-08;1308;0;0;2
2022-05-08;1309;0;0;3
2022-05-08;1310;0;0;2
2022-05-08;1311;0;0;5
2022-05-08;1312;0;0;1
2022-05-08;1313;0;0;4
2022-05-08;1314;0;0;3
2022-05-08;1315;0;0;7
2022-05-08;1316;0;0;3
2022-05-08;1317;0;0;3
2022-05-08;1318;0;0;3
2022-05-08;1319;0;0;3
2022-05-08;1320;0;0;2
2022-05-08;1321;0;0;1
2022-05-08;1322;0;0;2
2022-05-08;1323;0;0;6
2022-05-08;1324;0;0;2
2022-05-08;1325;0;0;3
2022-05-08;1326;0;0;5
2022-05-08;1327;0;0;1
2022-05-08;1328;0;0;2
2022-05-08;1329;0;0;2
2022-05-08;1330;0;0;6
2022-05-08;1331;0;0;2
2022-05-08;1332;0;0;1
2022-05-08;1333;0;0;1
2022-05-08;1334;0;0;3
2022-05-08;1335;0;0;1
2022-05-08;1336;0;0;2
2022-05-08;1337;0;0;4
2022-05-08;1338;0;0;2
2022-05-08;1339;0;0;4
2022-05-08;1340;0;0;3
2022-05-08;1341;0;0;5
2022-05-08;1734;0;0;3
2022-05-08;1735;0;0;4
2022-05-08;1736;0;0;5
2022-05-08;1737;0;0;6
2022-05-08;1738;0;0;2
2022-05-08;1739;0;0;2
2022-05-08;1740;0;0;3
2022-05-08;1741;0;0;1
2022-05-08;1742;0;0;5
2022-05-08;1743;0;0;3
2022-05-08;1744;0;0;3
2022-05-08;1745;0;0;6
2022-05-08;1746;0;0;4
2022-05-08;1747;0;0;1
2022-05-08;1748;0;0;5
2022-05-08;1749;0;0;6
2022-05-08;1750;0;0;2
2022-05-08;1751;0;0;1
2022-05-08;1752;0;0;2
2022-05-08;1753;0;0;1
2022-05-08;1754;0;0;1
2022-05-08;1755;0;0;3
2022-05-08;1756;0;0;2
2022-05-08;1757;0;0;4
2022-05-08;1758;0;0;1
2022-05-08;1759;0;0;7
2022-05-08;1760;0;0;3
2022-05-08;1761;0;0;3
2022-05-08;1762;0;0;1
2022-05-08;1763;0;0;6
2022-05-08;1764;0;0;3
2022-05-08;1765;0;0;5
2022-05-08;1766;0;0;4
2022-05-08;1767;0;0;4
2022-05-08;1768;0;0;5
2022-05-08;1769;0;0;1
2022-05-08;1770;0;0;5
2022-05-08;1771;0;0;8
2022-05-08;1772;0;0;2
2022-05-08;1773;0;0;2
2022-05-08;1774;0;0;2
2022-05-08;1775;0;0;1
2022-05-08;1776;0;0;3
2022-05-08;1777;0;0;1
2022-05-08;1778;0;0;2
2022-05-08;1779;0;0;4
2022-05-08;1780;0;0;2
2022-05-08;1781;0;0;3
2022-05-08;1782;0;0;5
2022-05-08;1783;0;0;1
2022-05-08;1784;0;0;3
2022-05-08;1785;0;0;3
2022-05-08;1786;0;0;8
2022-05-08;1787;0;0;2
2022-05-08;1788;0;0;5
2022-05-08;1789;0;0;6
2022-05-08;1790;0;0;6
2022-05-08;1791;0;0;1
2022-05-08;1792;0;0;6
2022-05-08;1793;0;0;6
2022-05-08;1794;0;0;2
2022-05-08;1795;0;0;6
2022-05-08;1796;0;0;5
2022-05-08;1797;0;0;1
2022-05-07;379;0;0;1
2022-05-07;381;0;0;4
2022-05-07;382;0;0;4
2022-05-07;383;0;0;6
2022-05-07;384;0;0;3
2022-05-07;385;0;0;5
2022-05-07;386;0;0;5
2022-05-07;387;0;0;2
2022-05-07;388;0;0;5
2022-05-07;389;0;0;3
2022-05-07;390;0;0;3
2022-05-07;391;0;0;2
2022-05-07;392;0;0;3
2022-05-07;393;0;0;4
2022-05-07;394;0;0;1
2022-05-07;395;0;0;3
2022-05-07;396;0;0;7
2022-05-07;397;0;0;6
2022-05-07;398;0;0;4
2022-05-07;399;0;0;5
2022-05-07;400;0;0;2
2022-05-07;401;0;0;5
2022-05-07;402;0;0;4
2022-05-07;403;0;0;6
2022-05-07;404;0;0;1
2022-05-07;405;0;0;5
2022-05-07;406;0;0;6
2022-05-07;407;0;0;4
2022-05-07;408;0;0;6
2022-05-07;409;0;0;1
2022-05-07;410;0;0;4
2022-05-07;411;0;0;2
2022-05-07;412;0;0;2
2022-05-07;413;0;0;5
2022-05-07;414;0;0;5
2022-05-07;415;0;0;5
2022-05-07;416;0;0;4
2022-05-07;417;0;0;3
2022-05-07;418;0;0;4
2022-05-07;419;0;0;2
2022-05-07;421;0;0;5
2022-05-07;422;0;0;4
2022-05-07;423;0;0;5
2022-05-07;424;0;0;5
2022-05-07;425;0;0;4
2022-05-07;426;0;0;4
2022-05-07;427;0;0;5
2022-05-07;428;0;0;3
2022-05-07;429;0;0;5
2022-05-07;430;0;0;1
2022-05-07;431;0;0;1
2022-05-07;432;0;0;4
2022-05-07;433;0;0;1
2022-05-07;434;0;0;5
2022-05-07;435;0;0;5
2022-05-07;436;0;0;3
2022-05-07;437;0;0;7
2022-05-07;438;0;0;5
2022-05-07;439;0;0;6
2022-05-07;440;0;0;5
2022-05-07;441;0;0;5
2022-05-07;829;0;0;1
2022-05-07;830;0;0;4
2022-05-07;831;0;0;3
2022-05-07;833;0;0;3
2022-05-07;834;0;0;2
2022-05-07;836;0;0;2
2022-05-07;837;0;0;6
2022-05-07;838;0;0;4
2022-05-07;839;0;0;1
2022-05-07;840;0;0;3
2022-05-07;841;0;0;5
2022-05-07;842;0;0;3
2022-05-07;843;0;0;4
2022-05-07;844;0;0;1
2022-05-07;845;0;0;4
2022-05-07;846;0;0;1
2022-05-07;847;0;0;5
2022-05-07;848;0;0;1
2022-05-07;849;0;0;2
2022-05-07;850;0;0;4
2022-05-07;851;0;0;3
2022-05-07;852;0;0;4
2022-05-07;853;0;0;4
2022-05-07;854;0;0;3
2022-05-07;855;0;0;5
2022-05-07;856;0;0;3
2022-05-07;857;0;0;5
2022-05-07;859;0;0;5
2022-05-07;860;0;0;1
2022-05-07;861;0;0;2
2022-05-07;862;0;0;3
2022-05-07;863;0;0;4
2022-05-07;864;0;0;3
2022-05-07;865;0;0;5
2022-05-07;866;0;0;2
2022-05-07;867;0;0;5
2022-05-07;868;0;0;6
2022-05-07;869;0;0;4
2022-05-07;870;0;0;4
2022-05-07;871;0;0;5
2022-05-07;872;0;0;3
2022-05-07;873;0;0;6
2022-05-07;874;0;0;6
2022-05-07;875;0;0;1
2022-05-07;876;0;0;7
2022-05-07;877;0;0;8
2022-05-07;878;0;0;6
2022-05-07;879;0;0;2
2022-05-07;880;0;0;3
2022-05-07;881;0;0;2
2022-05-07;882;0;0;2
2022-05-07;883;0;0;8
2022-05-07;884;0;0;1
2022-05-07;885;0;0;5
2022-05-07;886;0;0;3
2022-05-07;887;0;0;5
2022-05-07;888;0;0;3
2022-05-07;889;0;0;2
2022-05-07;890;0;0;1
2022-05-07;891;0;0;5
2022-05-07;1279;0;0;3
2022-05-07;1280;0;0;2
2022-05-07;1281;0;0;4
2022-05-07;1282;0;0;3
2022-05-07;1283;0;0;6
2022-05-07;1284;0;0;4
2022-05-07;1285;0;0;6
2022-05-07;1286;0;0;5
2022-05-07;1287;0;0;4
2022-05-07;1288;0;0;3
2022-05-07;1289;0;0;4
2022-05-07;1290;0;0;2
2022-05-07;1291;0;0;5
2022-05-07;1292;0;0;2
2022-05-07;1293;0;0;1
2022-05-07;1294;0;0;1
2022-05-07;1295;0;0;5
2022-05-07;1296;0;0;3
2022-05-07;1297;0;0;5
2022-05-07;1298;0;0;6
2022-05-07;1299;0;0;6
2022-05-07;1300;0;0;4
2022-05-07;1301;0;0;1
2022-05-07;1302;0;0;3
2022-05-07;1303;0;0;3
2022-05-07;1304;0;0;4
2022-05-07;1305;0;0;2
2022-05-07;1306;0;0;6
2022-05-07;1307;0;0;5
2022-05-07;1308;0;0;2
2022-05-07;1309;0;0;3
2022-05-07;1310;0;0;2
2022-05-07;1311;0;0;5
2022-05-07;1312;0;0;1
2022-05-07;1313;0;0;4
2022-05-07;1314;0;0;3
2022-05-07;1315;0;0;7
2022-05-07;1316;0;0;3
2022-05-07;1317;0;0;3
2022-05-07;1318;0;0;3
2022-05-07;1319;0;0;3
2022-05-07;1320;0;0;2
2022-05-07;1321;0;0;1
2022-05-07;1322;0;0;2
2022-05-07;1323;0;0;6
2022-05-07;1324;0;0;2
2022-05-07;1325;0;0;3
2022-05-07;1326;0;0;5
2022-05-07;1327;0;0;1
2022-05-07;1328;0;0;2
2022-05-07;1329;0;0;2
2022-05-07;1330;0;0;6
2022-05-07;1331;0;0;2
2022-05-07;1332;0;0;1
2022-05-07;1333;0;0;1
2022-05-07;1334;0;0;3
2022-05-07;1335;0;0;1
2022-05-07;1336;0;0;2
2022-05-07;1337;0;0;4
2022-05-07;1338;0;0;2
2022-05-07;1339;0;0;4
2022-05-07;1340;0;0;3
2022-05-07;1341;0;0;5
2022-05-07;1734;0;0;3
2022-05-07;1735;0;0;4
2022-05-07;1736;0;0;5
2022-05-07;1737;0;0;6
2022-05-07;1738;0;0;2
2022-05-07;1739;0;0;2
2022-05-07;1740;0;0;3
2022-05-07;1741;0;0;1
2022-05-07;1742;0;0;5
2022-05-07;1743;0;0;3
2022-05-07;1744;0;0;3
2022-05-07;1745;0;0;6
2022-05-07;1746;0;0;4
2022-05-07;1747;0;0;1
2022-05-07;1748;0;0;5
2022-05-07;1749;0;0;6
2022-05-07;1750;0;0;2
2022-05-07;1751;0;0;1
2022-05-07;1752;0;0;2
2022-05-07;1753;0;0;1
2022-05-07;1754;0;0;1
2022-05-07;1755;0;0;3
2022-05-07;1756;0;0;2
2022-05-07;1757;0;0;4
2022-05-07;1758;0;0;1
2022-05-07;1759;0;0;7
2022-05-07;1760;0;0;3
2022-05-07;1761;0;0;3
2022-05-07;1762;0;0;1
2022-05-07;1763;0;0;6
2022-05-07;1764;0;0;3
2022-05-07;1765;0;0;5
2022-05-07;1766;0;0;4
2022-05-07;1767;0;0;4
2022-05-07;1768;0;0;5
2022-05-07;1769;0;0;1
2022-05-07;1770;0;0;5
2022-05-07;1771;0;0;8
2022-05-07;1772;0;0;2
2022-05-07;1773;0;0;2
2022-05-07;1774;0;0;2
2022-05-07;1775;0;0;1
2022-05-07;1776;0;0;3
2022-05-07;1777;0;0;1
2022-05-07;1778;0;0;2
2022-05-07;1779;0;0;4
2022-05-07;1780;0;0;2
2022-05-07;1781;0;0;3
2022-05-07;1782;0;0;5
2022-05-07;1783;0;0;1
2022-05-07;1784;0;0;3
2022-05-07;1785;0;0;3
2022-05-07;1786;0;0;8
2022-05-07;1787;0;0;2
2022-05-07;1788;0;0;5
2022-05-07;1789;0;0;6
2022-05-07;1790;0;0;6
2022-05-07;1791;0;0;1
2022-05-07;1792;0;0;6
2022-05-07;1793;0;0;6
2022-05-07;1794;0;0;2
2022-05-07;1795;0;0;6
2022-05-07;1796;0;0;5
2022-05-07;1797;0;0;1
2022-05-06;379;0;0;1
2022-05-06;381;0;0;4
2022-05-06;382;0;0;4
2022-05-06;383;0;0;6
2022-05-06;384;0;0;3
2022-05-06;385;0;0;5
2022-05-06;386;0;0;5
2022-05-06;387;0;0;2
2022-05-06;388;0;0;5
2022-05-06;389;0;0;3
2022-05-06;390;0;0;3
2022-05-06;391;0;0;2
2022-05-06;392;0;0;3
2022-05-06;393;0;0;4
2022-05-06;394;0;0;1
2022-05-06;395;0;0;3
2022-05-06;396;0;0;7
2022-05-06;397;0;0;6
2022-05-06;398;0;0;4
2022-05-06;399;0;0;5
2022-05-06;400;0;0;2
2022-05-06;401;0;0;5
2022-05-06;402;0;0;4
2022-05-06;403;0;0;6
2022-05-06;404;0;0;1
2022-05-06;405;0;0;5
2022-05-06;406;0;0;6
2022-05-06;407;0;0;4
2022-05-06;408;0;0;6
2022-05-06;409;0;0;1
2022-05-06;410;0;0;4
2022-05-06;411;0;0;2
2022-05-06;412;0;0;2
2022-05-06;413;0;0;5
2022-05-06;414;0;0;5
2022-05-06;415;0;0;5
2022-05-06;416;0;0;4
2022-05-06;417;0;0;3
2022-05-06;418;0;0;4
2022-05-06;419;0;0;2
2022-05-06;421;0;0;5
2022-05-06;422;0;0;4
2022-05-06;423;0;0;5
2022-05-06;424;0;0;5
2022-05-06;425;0;0;4
2022-05-06;426;0;0;4
2022-05-06;427;0;0;5
2022-05-06;428;0;0;3
2022-05-06;429;0;0;5
2022-05-06;430;0;0;1
2022-05-06;431;0;0;1
2022-05-06;432;0;0;4
2022-05-06;433;0;0;1
2022-05-06;434;0;0;5
2022-05-06;435;0;0;5
2022-05-06;436;0;0;3
2022-05-06;437;0;0;7
2022-05-06;438;0;0;5
2022-05-06;439;0;0;6
2022-05-06;440;0;0;5
2022-05-06;441;0;0;5
2022-05-06;829;0;0;1
2022-05-06;830;0;0;4
2022-05-06;831;0;0;3
2022-05-06;833;0;0;3
2022-05-06;834;0;0;2
2022-05-06;836;0;0;2
2022-05-06;837;0;0;6
2022-05-06;838;0;0;4
2022-05-06;839;0;0;1
2022-05-06;840;0;0;3
2022-05-06;841;0;0;5
2022-05-06;842;0;0;3
2022-05-06;843;0;0;4
2022-05-06;844;0;0;1
2022-05-06;845;0;0;4
2022-05-06;846;0;0;1
2022-05-06;847;0;0;5
2022-05-06;848;0;0;1
2022-05-06;849;0;0;2
2022-05-06;850;0;0;4
2022-05-06;851;0;0;3
2022-05-06;852;0;0;4
2022-05-06;853;0;0;4
2022-05-06;854;0;0;3
2022-05-06;855;0;0;5
2022-05-06;856;0;0;3
2022-05-06;857;0;0;5
2022-05-06;859;0;0;5
2022-05-06;860;0;0;1
2022-05-06;861;0;0;2
2022-05-06;862;0;0;3
2022-05-06;863;0;0;4
2022-05-06;864;0;0;3
2022-05-06;865;0;0;5
2022-05-06;866;0;0;2
2022-05-06;867;0;0;5
2022-05-06;868;0;0;6
2022-05-06;869;0;0;4
2022-05-06;870;0;0;4
2022-05-06;871;0;0;5
2022-05-06;872;0;0;3
2022-05-06;873;0;0;6
2022-05-06;874;0;0;6
2022-05-06;875;0;0;1
2022-05-06;876;0;0;7
2022-05-06;877;0;0;8
2022-05-06;878;0;0;6
2022-05-06;879;0;0;2
2022-05-06;880;0;0;3
2022-05-06;881;0;0;2
2022-05-06;882;0;0;2
2022-05-06;883;0;0;8
2022-05-06;884;0;0;1
2022-05-06;885;0;0;5
2022-05-06;886;0;0;3
2022-05-06;887;0;0;5
2022-05-06;888;0;0;3
2022-05-06;889;0;0;2
2022-05-06;890;0;0;1
2022-05-06;891;0;0;5
2022-05-06;1279;0;0;3
2022-05-06;1280;0;0;2
2022-05-06;1281;0;0;4
2022-05-06;1282;0;0;3
2022-05-06;1283;0;0;6
2022-05-06;1284;0;0;4
2022-05-06;1285;0;0;6
2022-05-06;1286;0;0;5
2022-05-06;1287;0;0;4
2022-05-06;1288;0;0;3
2022-05-06;1289;0;0;4
2022-05-06;1290;0;0;2
2022-05-06;1291;0;0;5
2022-05-06;1292;0;0;2
2022-05-06;1293;0;0;1
2022-05-06;1294;0;0;1
2022-05-06;1295;0;0;5
2022-05-06;1296;0;0;3
2022-05-06;1297;0;0;5
2022-05-06;1298;0;0;6
2022-05-06;1299;0;0;6
2022-05-06;1300;0;0;4
2022-05-06;1301;0;0;1
2022-05-06;1302;0;0;3
2022-05-06;1303;0;0;3
2022-05-06;1304;0;0;4
2022-05-06;1305;0;0;2
2022-05-06;1306;0;0;6
2022-05-06;1307;0;0;5
2022-05-06;1308;0;0;2
2022-05-06;1309;0;0;3
2022-05-06;1310;0;0;2
2022-05-06;1311;0;0;5
2022-05-06;1312;0;0;1
2022-05-06;1313;0;0;4
2022-05-06;1314;0;0;3
2022-05-06;1315;0;0;7
2022-05-06;1316;0;0;3
2022-05-06;1317;0;0;3
2022-05-06;1318;0;0;3
2022-05-06;1319;0;0;3
2022-05-06;1320;0;0;2
2022-05-06;1321;0;0;1
2022-05-06;1322;0;0;2
2022-05-06;1323;0;0;6
2022-05-06;1324;0;0;2
2022-05-06;1325;0;0;3
2022-05-06;1326;0;0;5
2022-05-06;1327;0;0;1
2022-05-06;1328;0;0;2
2022-05-06;1329;0;0;2
2022-05-06;1330;0;0;6
2022-05-06;1331;0;0;2
2022-05-06;1332;0;0;1
2022-05-06;1333;0;0;1
2022-05-06;1334;0;0;3
2022-05-06;1335;0;0;1
2022-05-06;1336;0;0;2
2022-05-06;1337;0;0;4
2022-05-06;1338;0;0;2
2022-05-06;1339;0;0;4
2022-05-06;1340;0;0;3
2022-05-06;1341;0;0;5
2022-05-06;1734;0;0;3
2022-05-06;1735;0;0;4
2022-05-06;1736;0;0;5
2022-05-06;1737;0;0;6
2022-05-06;1738;0;0;2
2022-05-06;1739;0;0;2
2022-05-06;1740;0;0;3
2022-05-06;1741;0;0;1
2022-05-06;1742;0;0;5
2022-05-06;1743;0;0;3
2022-05-06;1744;0;0;3
2022-05-06;1745;0;0;6
2022-05-06;1746;0;0;4
2022-05-06;1747;0;0;1
2022-05-06;1748;0;0;5
2022-05-06;1749;0;0;6
2022-05-06;1750;0;0;2
2022-05-06;1751;0;0;1
2022-05-06;1752;0;0;2
2022-05-06;1753;0;0;1
2022-05-06;1754;0;0;1
2022-05-06;1755;0;0;3
2022-05-06;1756;0;0;2
2022-05-06;1757;0;0;4
2022-05-06;1758;0;0;1
2022-05-06;1759;0;0;7
2022-05-06;1760;0;0;3
2022-05-06;1761;0;0;3
2022-05-06;1762;0;0;1
2022-05-06;1763;0;0;6
2022-05-06;1764;0;0;3
2022-05-06;1765;0;0;5
2022-05-06;1766;0;0;4
2022-05-06;1767;0;0;4
2022-05-06;1768;0;0;5
2022-05-06;1769;0;0;1
2022-05-06;1770;0;0;5
2022-05-06;1771;0;0;8
2022-05-06;1772;0;0;2
2022-05-06;1773;0;0;2
2022-05-06;1774;0;0;2
2022-05-06;1775;0;0;1
2022-05-06;1776;0;0;3
2022-05-06;1777;0;0;1
2022-05-06;1778;0;0;2
2022-05-06;1779;0;0;4
2022-05-06;1780;0;0;2
2022-05-06;1781;0;0;3
2022-05-06;1782;0;0;5
2022-05-06;1783;0;0;1
2022-05-06;1784;0;0;3
2022-05-06;1785;0;0;3
2022-05-06;1786;0;0;8
2022-05-06;1787;0;0;2
2022-05-06;1788;0;0;5
2022-05-06;1789;0;0;6
2022-05-06;1790;0;0;6
2022-05-06;1791;0;0;1
2022-05-06;1792;0;0;6
2022-05-06;1793;0;0;6
2022-05-06;1794;0;0;2
2022-05-06;1795;0;0;6
2022-05-06;1796;0;0;5
2022-05-06;1797;0;0;1
2022-05-05;379;0;0;1
2022-05-05;381;0;0;4
2022-05-05;382;0;0;4
2022-05-05;383;0;0;6
2022-05-05;384;0;0;3
2022-05-05;385;0;0;5
2022-05-05;386;0;0;5
2022-05-05;387;0;0;2
2022-05-05;388;0;0;5
2022-05-05;389;0;0;3
2022-05-05;390;0;0;3
2022-05-05;391;0;0;2
2022-05-05;392;0;0;3
2022-05-05;393;0;0;4
2022-05-05;394;0;0;1
2022-05-05;395;0;0;3
2022-05-05;396;0;0;7
2022-05-05;397;0;0;6
2022-05-05;398;0;0;4
2022-05-05;399;0;0;5
2022-05-05;400;0;0;2
2022-05-05;401;0;0;5
2022-05-05;402;0;0;4
2022-05-05;403;0;0;6
2022-05-05;404;0;0;1
2022-05-05;405;0;0;5
2022-05-05;406;0;0;6
2022-05-05;407;0;0;4
2022-05-05;408;0;0;6
2022-05-05;409;0;0;1
2022-05-05;410;0;0;4
2022-05-05;411;0;0;2
2022-05-05;412;0;0;2
2022-05-05;413;0;0;5
2022-05-05;414;0;0;5
2022-05-05;415;0;0;5
2022-05-05;416;0;0;4
2022-05-05;417;0;0;3
2022-05-05;418;0;0;4
2022-05-05;419;0;0;2
2022-05-05;421;0;0;5
2022-05-05;422;0;0;4
2022-05-05;423;0;0;5
2022-05-05;424;0;0;5
2022-05-05;425;0;0;4
2022-05-05;426;0;0;4
2022-05-05;427;0;0;5
2022-05-05;428;0;0;3
2022-05-05;429;0;0;5
2022-05-05;430;0;0;1
2022-05-05;431;0;0;1
2022-05-05;432;0;0;4
2022-05-05;433;0;0;1
2022-05-05;434;0;0;5
2022-05-05;435;0;0;5
2022-05-05;436;0;0;3
2022-05-05;437;0;0;7
2022-05-05;438;0;0;5
2022-05-05;439;0;0;6
2022-05-05;440;0;0;5
2022-05-05;441;0;0;5
2022-05-05;829;0;0;1
2022-05-05;830;0;0;4
2022-05-05;831;0;0;3
2022-05-05;833;0;0;3
2022-05-05;834;0;0;2
2022-05-05;836;0;0;2
2022-05-05;837;0;0;6
2022-05-05;838;0;0;4
2022-05-05;839;0;0;1
2022-05-05;840;0;0;3
2022-05-05;841;0;0;5
2022-05-05;842;0;0;3
2022-05-05;843;0;0;4
2022-05-05;844;0;0;1
2022-05-05;845;0;0;4
2022-05-05;846;0;0;1
2022-05-05;847;0;0;5
2022-05-05;848;0;0;1
2022-05-05;849;0;0;2
2022-05-05;850;0;0;4
2022-05-05;851;0;0;3
2022-05-05;852;0;0;4
2022-05-05;853;0;0;4
2022-05-05;854;0;0;3
2022-05-05;855;0;0;5
2022-05-05;856;0;0;3
2022-05-05;857;0;0;5
2022-05-05;859;0;0;5
2022-05-05;860;0;0;1
2022-05-05;861;0;0;2
2022-05-05;862;0;0;3
2022-05-05;863;0;0;4
2022-05-05;864;0;0;3
2022-05-05;865;0;0;5
2022-05-05;866;0;0;2
2022-05-05;867;0;0;5
2022-05-05;868;0;0;6
2022-05-05;869;0;0;4
2022-05-05;870;0;0;4
2022-05-05;871;0;0;5
2022-05-05;872;0;0;3
2022-05-05;873;0;0;6
2022-05-05;874;0;0;6
2022-05-05;875;0;0;1
2022-05-05;876;0;0;7
2022-05-05;877;0;0;8
2022-05-05;878;0;0;6
2022-05-05;879;0;0;2
2022-05-05;880;0;0;3
2022-05-05;881;0;0;2
2022-05-05;882;0;0;2
2022-05-05;883;0;0;8
2022-05-05;884;0;0;1
2022-05-05;885;0;0;5
2022-05-05;886;0;0;3
2022-05-05;887;0;0;5
2022-05-05;888;0;0;3
2022-05-05;889;0;0;2
2022-05-05;890;0;0;1
2022-05-05;891;0;0;5
2022-05-05;1279;0;0;3
2022-05-05;1280;0;0;2
2022-05-05;1281;0;0;4
2022-05-05;1282;0;0;3
2022-05-05;1283;0;0;6
2022-05-05;1284;0;0;4
2022-05-05;1285;0;0;6
2022-05-05;1286;0;0;5
2022-05-05;1287;0;0;4
2022-05-05;1288;0;0;3
2022-05-05;1289;0;0;4
2022-05-05;1290;0;0;2
2022-05-05;1291;0;0;5
2022-05-05;1292;0;0;2
2022-05-05;1293;0;0;1
2022-05-05;1294;0;0;1
2022-05-05;1295;0;0;5
2022-05-05;1296;0;0;3
2022-05-05;1297;0;0;5
2022-05-05;1298;0;0;6
2022-05-05;1299;0;0;6
2022-05-05;1300;0;0;4
2022-05-05;1301;0;0;1
2022-05-05;1302;0;0;3
2022-05-05;1303;0;0;3
2022-05-05;1304;0;0;4
2022-05-05;1305;0;0;2
2022-05-05;1306;0;0;6
2022-05-05;1307;0;0;5
2022-05-05;1308;0;0;2
2022-05-05;1309;0;0;3
2022-05-05;1310;0;0;2
2022-05-05;1311;0;0;5
2022-05-05;1312;0;0;1
2022-05-05;1313;0;0;4
2022-05-05;1314;0;0;3
2022-05-05;1315;0;0;7
2022-05-05;1316;0;0;3
2022-05-05;1317;0;0;3
2022-05-05;1318;0;0;3
2022-05-05;1319;0;0;3
2022-05-05;1320;0;0;2
2022-05-05;1321;0;0;1
2022-05-05;1322;0;0;2
2022-05-05;1323;0;0;6
2022-05-05;1324;0;0;2
2022-05-05;1325;0;0;3
2022-05-05;1326;0;0;5
2022-05-05;1327;0;0;1
2022-05-05;1328;0;0;2
2022-05-05;1329;0;0;2
2022-05-05;1330;0;0;6
2022-05-05;1331;0;0;2
2022-05-05;1332;0;0;1
2022-05-05;1333;0;0;1
2022-05-05;1334;0;0;3
2022-05-05;1335;0;0;1
2022-05-05;1336;0;0;2
2022-05-05;1337;0;0;4
2022-05-05;1338;0;0;2
2022-05-05;1339;0;0;4
2022-05-05;1340;0;0;3
2022-05-05;1341;0;0;5
2022-05-05;1734;0;0;3
2022-05-05;1735;0;0;4
2022-05-05;1736;0;0;5
2022-05-05;1737;0;0;6
2022-05-05;1738;0;0;2
2022-05-05;1739;0;0;2
2022-05-05;1740;0;0;3
2022-05-05;1741;0;0;1
2022-05-05;1742;0;0;5
2022-05-05;1743;0;0;3
2022-05-05;1744;0;0;3
2022-05-05;1745;0;0;6
2022-05-05;1746;0;0;4
2022-05-05;1747;0;0;1
2022-05-05;1748;0;0;5
2022-05-05;1749;0;0;6
2022-05-05;1750;0;0;2
2022-05-05;1751;0;0;1
2022-05-05;1752;0;0;2
2022-05-05;1753;0;0;1
2022-05-05;1754;0;0;1
2022-05-05;1755;0;0;3
2022-05-05;1756;0;0;2
2022-05-05;1757;0;0;4
2022-05-05;1758;0;0;1
2022-05-05;1759;0;0;7
2022-05-05;1760;0;0;3
2022-05-05;1761;0;0;3
2022-05-05;1762;0;0;1
2022-05-05;1763;0;0;6
2022-05-05;1764;0;0;3
2022-05-05;1765;0;0;5
2022-05-05;1766;0;0;4
2022-05-05;1767;0;0;4
2022-05-05;1768;0;0;5
2022-05-05;1769;0;0;1
2022-05-05;1770;0;0;5
2022-05-05;1771;0;0;8
2022-05-05;1772;0;0;2
2022-05-05;1773;0;0;2
2022-05-05;1774;0;0;2
2022-05-05;1775;0;0;1
2022-05-05;1776;0;0;3
2022-05-05;1777;0;0;1
2022-05-05;1778;0;0;2
2022-05-05;1779;0;0;4
2022-05-05;1780;0;0;2
2022-05-05;1781;0;0;3
2022-05-05;1782;0;0;5
2022-05-05;1783;0;0;1
2022-05-05;1784;0;0;3
2022-05-05;1785;0;0;3
2022-05-05;1786;0;0;8
2022-05-05;1787;0;0;2
2022-05-05;1788;0;0;5
2022-05-05;1789;0;0;6
2022-05-05;1790;0;0;6
2022-05-05;1791;0;0;1
2022-05-05;1792;0;0;6
2022-05-05;1793;0;0;6
2022-05-05;1794;0;0;2
2022-05-05;1795;0;0;6
2022-05-05;1796;0;0;5
2022-05-05;1797;0;0;1
2022-05-04;379;0;0;1
2022-05-04;381;0;0;4
2022-05-04;382;0;0;4
2022-05-04;383;0;0;6
2022-05-04;384;0;0;3
2022-05-04;385;0;0;5
2022-05-04;386;0;0;5
2022-05-04;387;0;0;2
2022-05-04;388;0;0;5
2022-05-04;389;0;0;3
2022-05-04;390;0;0;3
2022-05-04;391;0;0;2
2022-05-04;392;0;0;3
2022-05-04;393;0;0;4
2022-05-04;394;0;0;1
2022-05-04;395;0;0;3
2022-05-04;396;0;0;7
2022-05-04;397;0;0;6
2022-05-04;398;0;0;4
2022-05-04;399;0;0;5
2022-05-04;400;0;0;2
2022-05-04;401;0;0;5
2022-05-04;402;0;0;4
2022-05-04;403;0;0;6
