,dt,venuetype,venueid,revenue,Unnamed: 4
23343,2022-12-27,Restaurant,1805,452.789999999999,
23344,2022-04-01,Restaurant,895,341.88,
23345,2022-05-09,Restaurant,1805,491.919999999999,
23346,2023-03-13,Restaurant,1803,113.1,
23347,2022-06-19,Restaurant,447,463.73,
23348,2022-09-29,Restaurant,895,226.44,
23349,2022-04-05,Restaurant,1347,123.48,
23350,2022-10-12,Restaurant,897,328.32,
23351,2022-08-30,Restaurant,448,305.25,
23352,2022-06-17,Restaurant,449,429.240000000001,
23353,2022-12-20,Restaurant,1804,136.16,
23354,2022-05-21,Restaurant,895,475.08,
23355,2023-02-21,Restaurant,445,108.15,
23356,2022-06-17,Restaurant,897,276.48,
23357,2022-11-17,Restaurant,445,113.3,
23358,2022-06-11,Restaurant,896,210.96,
23359,2022-12-28,Restaurant,898,151.92,
23360,2023-05-15,Restaurant,1347,114.66,
23361,2022-12-25,Restaurant,1801,407.74,
23362,2023-01-07,Restaurant,1347,35.28,
23363,2022-11-29,Restaurant,447,428.51,
23364,2022-08-21,Restaurant,1805,531.049999999999,
23365,2022-11-29,Restaurant,1804,118.4,
23366,2023-04-25,Restaurant,1805,480.739999999999,
23367,2022-11-15,Restaurant,1801,633.649999999999,
23368,2022-07-19,Restaurant,1345,211.5,
23369,2022-03-28,Restaurant,1348,67.68,
23370,2023-04-16,Restaurant,899,293.8,
23371,2022-08-31,Restaurant,896,298.86,
23372,2023-02-11,Restaurant,1804,420.32,
23373,2023-05-10,Restaurant,1801,573.039999999999,
23374,2023-04-16,Restaurant,447,434.38,
23375,2022-11-23,Restaurant,895,261.96,
23376,2023-03-03,Restaurant,899,418.1,
23377,2022-04-11,Restaurant,1349,62.01,
23378,2022-11-06,Restaurant,899,293.8,
23379,2023-03-20,Restaurant,896,304.72,
23380,2022-09-05,Restaurant,445,92.7,
23381,2022-05-24,Restaurant,448,276.76,
23382,2023-02-10,Restaurant,1804,112.48,
23383,2022-06-03,Restaurant,447,399.16,
23384,2023-04-07,Restaurant,448,325.6,
23385,2022-12-24,Restaurant,1801,462.84,
23386,2022-08-19,Restaurant,445,92.7,
23387,2022-10-31,Restaurant,899,401.15,
23388,2023-02-28,Restaurant,1349,62.01,
23389,2022-09-19,Restaurant,445,77.25,
23390,2022-06-04,Restaurant,447,434.38,
23391,2022-10-20,Restaurant,446,145.95,
23392,2022-03-29,Restaurant,899,406.8,
23393,2023-03-13,Restaurant,445,123.6,
23394,2023-02-05,Restaurant,1349,28.62,
23395,2022-10-09,Restaurant,1804,307.84,
23396,2022-06-05,Restaurant,1348,143.82,
23397,2022-08-01,Restaurant,1345,183.3,
23398,2023-02-08,Restaurant,896,293.0,
23399,2022-09-26,Restaurant,1345,202.1,
23400,2023-03-18,Restaurant,447,540.04,
23401,2022-11-30,Restaurant,1805,480.739999999999,
23402,2022-07-18,Restaurant,899,406.8,
23403,2022-03-07,Restaurant,447,358.07,
23404,2023-05-07,Restaurant,898,33.76,
23405,2023-01-30,Restaurant,1805,503.099999999999,
23406,2023-01-10,Restaurant,447,434.38,
23407,2022-03-16,Restaurant,1801,677.729999999999,
23408,2023-01-18,Restaurant,1345,178.6,
23409,2023-01-07,Restaurant,897,639.359999999999,
23410,2023-05-15,Restaurant,1345,173.9,
23411,2022-12-04,Restaurant,1346,70.2,
23412,2022-05-19,Restaurant,1349,62.01,
23413,2023-02-28,Restaurant,897,305.28,
23414,2022-11-02,Restaurant,1804,142.08,
23415,2022-06-10,Restaurant,1348,80.37,
23416,2022-11-07,Restaurant,447,451.99,
23417,2023-03-27,Restaurant,1803,100.05,
23418,2022-04-21,Restaurant,449,439.460000000001,
23419,2023-04-17,Restaurant,1805,514.279999999999,
23420,2022-11-13,Restaurant,895,355.2,
23421,2022-07-19,Restaurant,898,160.36,
23422,2022-10-21,Restaurant,447,405.03,
23423,2023-05-23,Restaurant,895,217.56,
23424,2022-04-02,Restaurant,895,479.52,
23425,2022-04-29,Restaurant,1803,95.7,
23426,2023-02-10,Restaurant,447,428.51,
23427,2023-01-24,Restaurant,449,454.790000000001,
23428,2022-09-20,Restaurant,1803,104.4,
23429,2022-07-25,Restaurant,1804,130.24,
23430,2023-03-31,Restaurant,1805,486.329999999999,
23431,2022-03-30,Restaurant,895,306.36,
23432,2022-10-13,Restaurant,896,298.86,
23433,2022-11-04,Restaurant,1801,666.709999999999,
23434,2022-04-03,Restaurant,448,272.69,
23435,2022-04-15,Restaurant,1803,108.75,
23436,2023-04-28,Restaurant,896,281.28,
23437,2023-02-25,Restaurant,899,282.5,
23438,2022-05-02,Restaurant,1801,644.669999999999,
23439,2023-03-05,Restaurant,1804,420.32,
23440,2023-02-18,Restaurant,1801,413.25,
23441,2022-05-30,Restaurant,898,147.7,
23442,2022-06-17,Restaurant,896,304.72,
23443,2022-03-24,Restaurant,445,92.7,
23444,2022-12-04,Restaurant,445,77.25,
23445,2022-04-27,Restaurant,895,235.32,
23446,2023-03-18,Restaurant,896,246.12,
23447,2023-04-21,Restaurant,895,261.96,
23448,2022-03-31,Restaurant,896,257.84,
23449,2022-10-14,Restaurant,1801,655.689999999999,
23450,2022-07-21,Restaurant,1349,62.01,
23451,2022-03-25,Restaurant,446,187.65,
23452,2022-09-24,Restaurant,1347,39.69,
23453,2022-06-07,Restaurant,1805,463.969999999999,
23454,2022-04-10,Restaurant,1805,519.869999999999,
23455,2022-11-23,Restaurant,1348,84.6000000000001,
23456,2022-05-22,Restaurant,447,481.34,
23457,2022-06-28,Restaurant,898,151.92,
23458,2023-02-05,Restaurant,897,610.559999999999,
23459,2022-08-19,Restaurant,1346,76.05,
23460,2022-04-29,Restaurant,1345,173.9,
23461,2023-04-08,Restaurant,1803,169.65,
23462,2023-05-06,Restaurant,1346,76.05,
23463,2022-06-25,Restaurant,1347,26.46,
23464,2022-06-02,Restaurant,1803,104.4,
23465,2022-11-26,Restaurant,1801,380.19,
23466,2023-01-07,Restaurant,448,252.34,
23467,2022-10-05,Restaurant,899,372.9,
23468,2022-10-23,Restaurant,447,522.43,
23469,2022-10-06,Restaurant,899,384.2,
23470,2023-04-03,Restaurant,896,310.58,
23471,2022-05-09,Restaurant,1804,118.4,
23472,2022-09-10,Restaurant,449,633.640000000001,
23473,2022-10-18,Restaurant,897,345.6,
23474,2022-10-07,Restaurant,1802,198.12,
23475,2022-12-28,Restaurant,1349,62.01,
23476,2022-10-10,Restaurant,1349,66.78,
23477,2022-07-21,Restaurant,898,130.82,
23478,2023-02-12,Restaurant,897,627.839999999999,
23479,2022-11-17,Restaurant,1349,62.01,
23480,2023-02-04,Restaurant,446,175.14,
23481,2022-03-15,Restaurant,447,369.81,
23482,2022-08-04,Restaurant,897,305.28,
23483,2022-11-12,Restaurant,449,562.100000000001,
23484,2022-07-19,Restaurant,445,92.7,
23485,2022-10-07,Restaurant,1348,76.14,
23486,2023-04-21,Restaurant,1345,188.0,
23487,2022-05-14,Restaurant,1345,427.699999999999,
23488,2022-11-28,Restaurant,1346,81.9,
23489,2022-05-22,Restaurant,1803,130.5,
23490,2022-10-02,Restaurant,1801,407.74,
23491,2022-11-13,Restaurant,896,181.66,
23492,2022-11-01,Restaurant,1802,208.28,
23493,2023-04-12,Restaurant,447,434.38,
23494,2023-03-23,Restaurant,1346,93.6,
23495,2023-04-30,Restaurant,448,240.13,
23496,2023-03-04,Restaurant,446,137.61,
23497,2022-05-26,Restaurant,448,350.02,
23498,2022-06-17,Restaurant,1345,192.7,
23499,2023-05-08,Restaurant,1803,104.4,
23500,2023-01-29,Restaurant,895,297.48,
23501,2023-02-26,Restaurant,1803,182.7,
23502,2022-08-15,Restaurant,1804,124.32,
23503,2022-11-17,Restaurant,1804,112.48,
23504,2022-10-30,Restaurant,895,412.92,
23505,2022-04-03,Restaurant,447,451.99,
23506,2022-10-08,Restaurant,1802,162.56,
23507,2023-03-10,Restaurant,445,87.55,
23508,2023-02-20,Restaurant,1348,46.53,
23509,2023-02-15,Restaurant,1801,617.119999999999,
23510,2022-07-03,Restaurant,1802,132.08,
23511,2022-11-22,Restaurant,448,305.25,
23512,2022-03-05,Restaurant,896,152.36,
23513,2022-11-08,Restaurant,1345,235.0,
23514,2022-04-06,Restaurant,1802,198.12,
23515,2022-06-15,Restaurant,896,328.16,
23516,2022-03-04,Restaurant,449,500.780000000001,
23517,2022-08-11,Restaurant,1349,62.01,
23518,2023-03-24,Restaurant,449,424.130000000001,
23519,2022-06-23,Restaurant,1348,63.45,
23520,2022-10-13,Restaurant,1804,100.64,
23521,2022-09-03,Restaurant,1803,169.65,
23522,2022-10-17,Restaurant,446,166.8,
23523,2022-05-27,Restaurant,1802,187.96,
23524,2022-06-22,Restaurant,1349,66.78,
23525,2022-07-31,Restaurant,897,587.519999999999,
23526,2023-01-15,Restaurant,1347,39.69,
23527,2022-09-14,Restaurant,445,103.0,
23528,2023-01-29,Restaurant,899,299.45,
23529,2022-11-03,Restaurant,1347,119.07,
23530,2022-06-24,Restaurant,446,175.14,
23531,2022-03-06,Restaurant,1347,39.69,
23532,2023-02-02,Restaurant,1803,73.95,
23533,2022-10-16,Restaurant,447,440.25,
23534,2022-08-25,Restaurant,1804,136.16,
23535,2023-04-25,Restaurant,448,293.04,
23536,2023-04-23,Restaurant,1348,148.05,
23537,2022-09-04,Restaurant,898,29.54,
23538,2023-04-23,Restaurant,1347,57.33,
23539,2022-09-27,Restaurant,899,367.25,
23540,2023-01-14,Restaurant,899,231.65,
23541,2023-01-04,Restaurant,896,281.28,
23542,2023-04-20,Restaurant,1346,81.9,
23543,2023-05-09,Restaurant,1345,253.8,
23544,2022-06-16,Restaurant,896,310.58,
23545,2023-03-25,Restaurant,895,435.12,
23546,2022-11-13,Restaurant,1348,135.36,
23547,2023-01-15,Restaurant,1801,407.74,
23548,2023-05-15,Restaurant,895,261.96,
23549,2022-03-26,Restaurant,896,216.82,
23550,2023-01-24,Restaurant,1805,497.509999999999,
23551,2022-08-01,Restaurant,447,475.47,
23552,2022-11-02,Restaurant,447,405.03,
23553,2022-10-27,Restaurant,1803,91.35,
23554,2022-08-18,Restaurant,1803,117.45,
23555,2023-04-06,Restaurant,1347,110.25,
23556,2022-06-13,Restaurant,1801,644.669999999999,
23557,2022-08-17,Restaurant,1804,136.16,
23558,2022-04-26,Restaurant,1345,188.0,
23559,2022-10-03,Restaurant,1347,123.48,
23560,2022-08-06,Restaurant,1804,390.72,
23561,2022-07-20,Restaurant,449,439.460000000001,
23562,2022-08-15,Restaurant,1348,76.14,
23563,2023-01-17,Restaurant,897,322.56,
23564,2023-04-06,Restaurant,895,244.2,
23565,2022-08-24,Restaurant,898,147.7,
23566,2022-05-18,Restaurant,1804,159.84,
23567,2022-03-04,Restaurant,899,542.399999999999,
23568,2022-12-30,Restaurant,899,384.2,
23569,2022-06-29,Restaurant,448,317.46,
23570,2023-03-27,Restaurant,899,406.8,
23571,2022-07-23,Restaurant,449,582.540000000001,
23572,2022-11-11,Restaurant,1801,672.219999999999,
23573,2022-06-09,Restaurant,1345,206.8,
23574,2022-07-03,Restaurant,895,341.88,
23575,2022-12-02,Restaurant,896,310.58,
23576,2023-01-28,Restaurant,898,33.76,
23577,2022-04-10,Restaurant,447,487.21,
23578,2023-02-12,Restaurant,895,430.68,
23579,2022-11-10,Restaurant,895,248.64,
23580,2022-03-16,Restaurant,896,246.12,
23581,2022-03-07,Restaurant,899,440.699999999999,
23582,2022-06-06,Restaurant,1349,66.78,
23583,2022-08-20,Restaurant,1802,162.56,
23584,2022-04-09,Restaurant,445,87.55,
23585,2023-02-24,Restaurant,1345,216.2,
23586,2022-07-30,Restaurant,897,708.479999999999,
23587,2022-07-02,Restaurant,896,216.82,
23588,2022-06-23,Restaurant,896,293.0,
23589,2022-04-13,Restaurant,449,424.130000000001,
23590,2022-11-30,Restaurant,446,175.14,
23591,2022-06-07,Restaurant,896,293.0,
23592,2022-07-06,Restaurant,448,337.81,
23593,2022-11-11,Restaurant,895,248.64,
23594,2023-01-14,Restaurant,895,430.68,
23595,2023-03-02,Restaurant,1349,62.01,
23596,2022-06-23,Restaurant,1803,87.0,
23597,2022-09-26,Restaurant,1349,71.55,
23598,2022-06-25,Restaurant,448,240.13,
23599,2023-02-08,Restaurant,899,361.6,
23600,2023-01-21,Restaurant,896,205.1,
23601,2022-10-24,Restaurant,1349,66.78,
23602,2023-02-27,Restaurant,1803,82.65,
23603,2022-10-17,Restaurant,1801,683.239999999999,
23604,2023-03-17,Restaurant,897,328.32,
23605,2022-12-05,Restaurant,1804,136.16,
23606,2023-04-02,Restaurant,449,551.880000000001,
23607,2022-12-19,Restaurant,897,316.8,
23608,2022-10-14,Restaurant,1345,230.3,
23609,2023-01-15,Restaurant,1345,479.399999999999,
23610,2023-01-05,Restaurant,1349,62.01,
23611,2022-06-18,Restaurant,1348,143.82,
23612,2022-03-13,Restaurant,1802,172.72,
23613,2023-02-28,Restaurant,1804,130.24,
23614,2022-09-06,Restaurant,1803,104.4,
23615,2023-02-13,Restaurant,1348,71.91,
23616,2023-05-22,Restaurant,1349,76.32,
23617,2022-12-23,Restaurant,899,406.8,
23618,2023-04-20,Restaurant,445,97.85,
23619,2022-07-14,Restaurant,446,154.29,
23620,2022-03-06,Restaurant,446,154.29,
23621,2023-01-13,Restaurant,1805,469.559999999999,
23622,2022-11-09,Restaurant,1804,148.0,
23623,2023-05-01,Restaurant,1346,87.75,
23624,2022-10-26,Restaurant,898,147.7,
23625,2022-03-05,Restaurant,1803,165.3,
23626,2023-01-30,Restaurant,1349,76.32,
23627,2022-08-16,Restaurant,445,87.55,
23628,2022-05-27,Restaurant,447,410.9,
23629,2022-12-13,Restaurant,446,145.95,
23630,2022-06-18,Restaurant,895,461.76,
23631,2023-02-17,Restaurant,1801,633.649999999999,
23632,2023-02-06,Restaurant,446,166.8,
23633,2022-12-24,Restaurant,1804,367.04,
23634,2022-07-04,Restaurant,896,304.72,
23635,2022-07-13,Restaurant,1345,206.8,
23636,2022-08-15,Restaurant,899,395.5,
23637,2022-03-16,Restaurant,1346,87.75,
23638,2023-03-05,Restaurant,1803,191.4,
23639,2023-04-07,Restaurant,895,297.48,
23640,2023-05-14,Restaurant,896,210.96,
23641,2022-08-21,Restaurant,449,495.670000000001,
23642,2022-05-08,Restaurant,1346,70.2,
23643,2022-08-25,Restaurant,445,97.85,
23644,2022-04-16,Restaurant,448,325.6,
23645,2022-03-06,Restaurant,447,340.46,
23646,2022-06-05,Restaurant,447,440.25,
23647,2022-04-15,Restaurant,1801,666.709999999999,
23648,2023-01-01,Restaurant,895,435.12,
23649,2023-01-06,Restaurant,1345,216.2,
23650,2022-10-27,Restaurant,899,395.5,
23651,2022-08-13,Restaurant,897,622.079999999999,
23652,2022-08-10,Restaurant,895,208.68,
23653,2023-02-10,Restaurant,1345,225.6,
23654,2022-10-31,Restaurant,1802,167.64,
23655,2023-05-06,Restaurant,448,240.13,
23656,2023-02-25,Restaurant,448,260.48,
23657,2022-06-04,Restaurant,897,495.36,
23658,2023-02-20,Restaurant,1803,100.05,
23659,2023-03-11,Restaurant,446,158.46,
23660,2022-03-27,Restaurant,1346,87.75,
23661,2023-05-24,Restaurant,1804,136.16,
23662,2022-12-22,Restaurant,1348,54.99,
23663,2022-06-12,Restaurant,1805,531.049999999999,
23664,2022-05-06,Restaurant,1802,198.12,
23665,2023-05-16,Restaurant,446,150.12,
23666,2023-04-26,Restaurant,898,147.7,
23667,2022-05-29,Restaurant,446,104.25,
23668,2022-06-20,Restaurant,897,311.04,
23669,2022-05-14,Restaurant,1802,127.0,
23670,2023-03-28,Restaurant,446,158.46,
23671,2023-03-08,Restaurant,1805,475.149999999999,
23672,2022-06-28,Restaurant,449,403.690000000001,
23673,2022-10-23,Restaurant,1347,35.28,
23674,2022-07-06,Restaurant,1348,71.91,
23675,2022-03-31,Restaurant,1801,677.729999999999,
23676,2022-11-25,Restaurant,1804,130.24,
23677,2022-10-29,Restaurant,448,244.2,
23678,2023-05-24,Restaurant,1345,178.6,
23679,2022-12-18,Restaurant,1349,28.62,
23680,2022-10-05,Restaurant,896,293.0,
23681,2022-12-24,Restaurant,1802,132.08,
23682,2022-11-24,Restaurant,899,395.5,
23683,2023-01-03,Restaurant,896,281.28,
23684,2023-04-04,Restaurant,1349,66.78,
23685,2022-08-28,Restaurant,1348,139.59,
23686,2022-05-23,Restaurant,1348,59.22,
23687,2022-05-28,Restaurant,447,469.6,
23688,2022-04-19,Restaurant,1345,225.6,
23689,2023-01-18,Restaurant,1349,57.24,
23690,2022-12-20,Restaurant,448,301.18,
23691,2023-03-17,Restaurant,1801,639.159999999999,
23692,2022-07-01,Restaurant,1349,76.32,
23693,2022-07-08,Restaurant,447,410.9,
23694,2022-05-26,Restaurant,896,269.56,
23695,2022-05-31,Restaurant,446,162.63,
23696,2022-03-25,Restaurant,1803,117.45,
23697,2022-04-27,Restaurant,1802,187.96,
23698,2023-03-15,Restaurant,445,108.15,
23699,2022-11-28,Restaurant,1801,688.749999999999,
23700,2023-04-03,Restaurant,448,305.25,
23701,2023-04-02,Restaurant,1346,58.5,
23702,2023-03-08,Restaurant,1348,93.0600000000001,
23703,2022-06-02,Restaurant,899,384.2,
23704,2022-09-25,Restaurant,895,386.28,
23705,2023-03-13,Restaurant,1346,87.75,
23706,2022-10-31,Restaurant,1801,677.729999999999,
23707,2022-03-20,Restaurant,1348,114.21,
23708,2023-05-03,Restaurant,896,334.02,
23709,2022-08-29,Restaurant,896,281.28,
23710,2022-11-23,Restaurant,448,325.6,
23711,2022-04-09,Restaurant,447,545.91,
23712,2022-04-06,Restaurant,1805,508.689999999999,
23713,2022-10-17,Restaurant,1345,197.4,
23714,2022-06-13,Restaurant,449,454.790000000001,
23715,2022-03-09,Restaurant,447,375.68,
23716,2022-08-15,Restaurant,1346,70.2,
23717,2022-03-05,Restaurant,446,183.48,
23718,2022-06-08,Restaurant,445,92.7,
23719,2022-11-28,Restaurant,446,179.31,
23720,2022-05-05,Restaurant,447,487.21,
23721,2023-01-16,Restaurant,1803,95.7,
23722,2022-08-11,Restaurant,898,147.7,
23723,2022-03-07,Restaurant,1801,688.749999999999,
23724,2022-06-10,Restaurant,1346,87.75,
23725,2023-01-08,Restaurant,447,522.43,
23726,2022-08-30,Restaurant,896,316.44,
23727,2022-12-17,Restaurant,449,531.440000000001,
23728,2022-10-14,Restaurant,1802,203.2,
23729,2022-06-26,Restaurant,449,531.440000000001,
23730,2023-05-20,Restaurant,1345,413.599999999999,
23731,2022-07-20,Restaurant,1347,110.25,
23732,2022-03-28,Restaurant,1346,81.9,
23733,2022-05-03,Restaurant,447,416.77,
23734,2022-03-26,Restaurant,447,428.51,
23735,2022-08-28,Restaurant,1802,137.16,
23736,2023-03-13,Restaurant,899,378.55,
23737,2022-07-21,Restaurant,1805,508.689999999999,
23738,2023-01-19,Restaurant,1349,62.01,
23739,2022-06-23,Restaurant,899,418.1,
23740,2022-08-11,Restaurant,448,325.6,
23741,2023-02-19,Restaurant,448,223.85,
23742,2023-04-24,Restaurant,1348,67.68,
23743,2022-12-06,Restaurant,448,309.32,
23744,2022-05-18,Restaurant,445,82.4,
23745,2022-11-18,Restaurant,448,329.67,
23746,2022-07-08,Restaurant,896,310.58,
23747,2023-02-24,Restaurant,1346,93.6,
23748,2022-12-15,Restaurant,896,304.72,
23749,2022-10-10,Restaurant,899,389.85,
23750,2023-01-10,Restaurant,1349,62.01,
23751,2022-05-18,Restaurant,897,334.08,
23752,2022-03-23,Restaurant,897,276.48,
23753,2023-04-01,Restaurant,1802,167.64,
23754,2023-05-19,Restaurant,446,158.46,
23755,2022-08-14,Restaurant,897,645.119999999999,
23756,2022-08-12,Restaurant,449,439.460000000001,
23757,2022-04-11,Restaurant,1801,677.729999999999,
23758,2022-07-10,Restaurant,897,581.759999999999,
23759,2022-09-05,Restaurant,896,287.14,
23760,2022-11-15,Restaurant,1348,84.6000000000001,
23761,2023-05-24,Restaurant,447,428.51,
23762,2023-02-14,Restaurant,1346,99.45,
23763,2022-08-12,Restaurant,446,170.97,
23764,2023-02-25,Restaurant,1802,121.92,
23765,2023-02-12,Restaurant,896,234.4,
23766,2022-08-09,Restaurant,899,406.8,
23767,2022-08-06,Restaurant,449,608.090000000001,
23768,2023-01-05,Restaurant,1805,503.099999999999,
23769,2022-08-29,Restaurant,1801,677.729999999999,
23770,2022-06-02,Restaurant,1346,105.3,
23771,2023-02-07,Restaurant,446,166.8,
23772,2022-04-09,Restaurant,1348,156.51,
23773,2022-12-18,Restaurant,445,72.1,
23774,2022-10-31,Restaurant,895,222.0,
23775,2023-04-28,Restaurant,1348,67.68,
23776,2022-03-10,Restaurant,898,135.04,
23777,2022-09-18,Restaurant,1804,426.24,
23778,2022-12-11,Restaurant,1805,486.329999999999,
23779,2023-02-26,Restaurant,1349,33.39,
23780,2022-08-21,Restaurant,897,604.799999999999,
23781,2022-08-24,Restaurant,1803,117.45,
23782,2022-12-23,Restaurant,898,156.14,
23783,2022-04-08,Restaurant,896,316.44,
23784,2022-07-11,Restaurant,446,187.65,
23785,2022-10-22,Restaurant,899,259.9,
23786,2022-11-06,Restaurant,1349,38.16,
23787,2023-05-10,Restaurant,447,381.55,
23788,2023-01-08,Restaurant,1801,462.84,
23789,2022-03-28,Restaurant,448,313.39,
23790,2022-10-09,Restaurant,1805,508.689999999999,
23791,2023-05-07,Restaurant,446,141.78,
23792,2023-02-14,Restaurant,1804,100.64,
23793,2023-02-27,Restaurant,447,481.34,
23794,2022-04-23,Restaurant,1801,396.72,
23795,2023-02-10,Restaurant,899,344.65,
23796,2022-09-03,Restaurant,1804,408.48,
23797,2022-08-09,Restaurant,449,531.440000000001,
23798,2022-06-03,Restaurant,1803,100.05,
23799,2023-03-15,Restaurant,1805,447.199999999999,
23800,2023-05-06,Restaurant,898,46.42,
23801,2023-01-13,Restaurant,898,151.92,
23802,2023-04-12,Restaurant,897,311.04,
23803,2022-10-27,Restaurant,1804,124.32,
23804,2022-07-22,Restaurant,1345,230.3,
23805,2022-10-19,Restaurant,895,204.24,
23806,2023-02-19,Restaurant,449,577.430000000001,
23807,2022-10-01,Restaurant,1802,132.08,
23808,2022-07-29,Restaurant,1803,117.45,
23809,2023-04-18,Restaurant,1803,73.95,
23810,2022-10-18,Restaurant,1346,99.45,
23811,2023-05-18,Restaurant,899,355.95,
23812,2023-02-21,Restaurant,449,413.910000000001,
23813,2023-01-25,Restaurant,1348,84.6000000000001,
23814,2022-12-06,Restaurant,896,322.3,
23815,2022-10-29,Restaurant,1346,76.05,
23816,2023-01-06,Restaurant,449,408.800000000001,
23817,2022-04-14,Restaurant,445,108.15,
23818,2022-11-17,Restaurant,1801,699.769999999999,
23819,2022-12-12,Restaurant,447,428.51,
23820,2022-10-10,Restaurant,1345,188.0,
23821,2023-04-12,Restaurant,1805,480.739999999999,
23822,2023-01-29,Restaurant,1802,101.6,
23823,2022-08-01,Restaurant,1803,87.0,
23824,2022-03-18,Restaurant,1803,87.0,
23825,2022-10-15,Restaurant,448,236.06,
23826,2023-03-21,Restaurant,448,293.04,
23827,2022-10-08,Restaurant,899,316.4,
23828,2022-09-24,Restaurant,898,42.2,
23829,2022-04-22,Restaurant,1347,110.25,
23830,2022-10-23,Restaurant,1345,465.299999999999,
23831,2022-04-04,Restaurant,1349,71.55,
23832,2022-12-08,Restaurant,1347,119.07,
23833,2023-04-07,Restaurant,897,299.52,
23834,2022-11-23,Restaurant,1346,81.9,
23835,2022-09-02,Restaurant,895,239.76,
23836,2023-02-11,Restaurant,1801,435.29,
23837,2023-03-04,Restaurant,1802,111.76,
23838,2022-10-09,Restaurant,1801,391.21,
23839,2023-05-18,Restaurant,1801,672.219999999999,
23840,2022-07-11,Restaurant,899,395.5,
23841,2022-03-31,Restaurant,1347,114.66,
23842,2023-04-08,Restaurant,1804,396.64,
23843,2022-04-08,Restaurant,448,305.25,
23844,2023-02-07,Restaurant,447,481.34,
23845,2022-12-27,Restaurant,447,393.29,
23846,2023-01-08,Restaurant,1348,126.9,
23847,2023-05-06,Restaurant,447,451.99,
23848,2022-12-31,Restaurant,445,97.85,
23849,2023-05-10,Restaurant,1348,71.91,
23850,2023-03-23,Restaurant,449,454.790000000001,
23851,2023-01-13,Restaurant,1802,208.28,
23852,2022-12-20,Restaurant,1348,84.6000000000001,
23853,2023-05-14,Restaurant,1345,418.299999999999,
23854,2022-08-25,Restaurant,449,459.900000000001,
23855,2022-12-11,Restaurant,896,216.82,
23856,2022-03-17,Restaurant,1805,514.279999999999,
23857,2023-02-07,Restaurant,1802,193.04,
23858,2022-10-09,Restaurant,447,434.38,
23859,2022-04-27,Restaurant,899,367.25,
23860,2022-07-07,Restaurant,1803,113.1,
23861,2022-03-13,Restaurant,1803,187.05,
23862,2022-10-05,Restaurant,1345,155.1,
23863,2022-09-27,Restaurant,898,143.48,
23864,2022-07-16,Restaurant,1346,81.9,
23865,2023-05-20,Restaurant,1346,58.5,
23866,2023-05-12,Restaurant,1347,119.07,
23867,2022-10-25,Restaurant,899,355.95,
23868,2023-03-15,Restaurant,1346,76.05,
23869,2022-06-09,Restaurant,1804,148.0,
23870,2022-11-16,Restaurant,1801,644.669999999999,
23871,2022-11-12,Restaurant,1346,70.2,
23872,2023-03-12,Restaurant,1347,30.87,
23873,2022-12-24,Restaurant,1803,174.0,
23874,2022-06-04,Restaurant,446,162.63,
23875,2022-07-09,Restaurant,898,54.86,
23876,2022-09-14,Restaurant,897,293.76,
23877,2022-07-17,Restaurant,896,187.52,
23878,2022-03-09,Restaurant,1347,110.25,
23879,2022-04-04,Restaurant,1801,661.199999999999,
23880,2022-05-28,Restaurant,1349,33.39,
23881,2023-02-16,Restaurant,1801,661.199999999999,
23882,2022-12-21,Restaurant,1345,197.4,
23883,2022-08-17,Restaurant,899,418.1,
23884,2022-08-03,Restaurant,1802,203.2,
23885,2022-10-11,Restaurant,445,103.0,
23886,2022-03-03,Restaurant,1801,986.289999999999,
23887,2022-11-13,Restaurant,1805,486.329999999999,
23888,2023-05-04,Restaurant,1349,62.01,
23889,2022-07-01,Restaurant,446,166.8,
23890,2022-06-01,Restaurant,899,406.8,
23891,2022-06-29,Restaurant,898,147.7,
23892,2023-05-22,Restaurant,1802,162.56,
23893,2022-08-03,Restaurant,445,108.15,
23894,2022-11-13,Restaurant,1347,30.87,
23895,2022-06-21,Restaurant,445,97.85,
23896,2022-06-13,Restaurant,1802,162.56,
23897,2023-03-28,Restaurant,445,108.15,
23898,2023-05-20,Restaurant,896,175.8,
23899,2022-09-04,Restaurant,1346,52.65,
23900,2022-03-13,Restaurant,445,82.4,
23901,2023-05-16,Restaurant,895,266.4,
23902,2023-03-08,Restaurant,445,77.25,
23903,2022-07-26,Restaurant,449,424.130000000001,
23904,2023-02-23,Restaurant,1804,171.68,
23905,2023-01-18,Restaurant,895,222.0,
23906,2022-11-28,Restaurant,1348,63.45,
23907,2023-01-12,Restaurant,445,97.85,
23908,2023-03-22,Restaurant,1802,177.8,
23909,2023-01-23,Restaurant,1349,66.78,
23910,2022-09-21,Restaurant,1803,117.45,
23911,2022-03-11,Restaurant,896,293.0,
23912,2022-09-23,Restaurant,899,389.85,
23913,2022-05-20,Restaurant,898,151.92,
23914,2023-04-29,Restaurant,896,205.1,
23915,2022-06-03,Restaurant,1348,71.91,
23916,2022-05-02,Restaurant,1348,71.91,
23917,2022-10-22,Restaurant,446,208.5,
23918,2022-09-01,Restaurant,1801,666.709999999999,
23919,2022-05-07,Restaurant,1803,160.95,
23920,2022-04-27,Restaurant,1804,112.48,
23921,2022-05-12,Restaurant,1345,202.1,
23922,2022-07-15,Restaurant,447,405.03,
23923,2023-05-02,Restaurant,449,444.570000000001,
23924,2022-12-15,Restaurant,1801,666.709999999999,
